text,label_text,Predicted_label
"Need SoF proof fast—where do I pull a report showing payer name, IBAN/SWIFT, txn refs, and dates?",verify_source_of_funds,request_refund
Can I trace src of funds by tag or note? Payroll vs refund vs P2P—one screen please.,verify_source_of_funds,request_refund
KYC asking for “source of wealth/source of funds” docs; how do I export inbound txns with remitter IDs?,verify_source_of_funds,exchange_via_app
"Weird credit hit my acct; no memo. How to see originator details, bank trail, or card load info?",verify_source_of_funds,compromised_card
"Who funded this top-up? Card, bank xfer, or wallet? Need exact origin to attach with my application.",verify_source_of_funds,topping_up_by_card
How do I top up my card using a credit card?,topping_up_by_card,topping_up_by_card
Can I top up by card right now?,topping_up_by_card,topping_up_by_card
Where is my card top-up? It’s not showing.,topping_up_by_card,topping_up_by_card
Why did my card top-up disappear?,topping_up_by_card,top_up_reverted
Can friends top up my account by card?,topping_up_by_card,topping_up_by_card
My wallet balance didn’t update after a card top-up.,topping_up_by_card,topping_up_by_card
How do I transfer money with my credit card?,topping_up_by_card,topping_up_by_card
Is topping up by card supported on my account?,topping_up_by_card,topping_up_by_card
Card top-up charged me but funds aren’t in the wallet.,topping_up_by_card,top_up_by_card_charge
How can someone else add money to my card?,topping_up_by_card,topping_up_by_card
"I attempted to add funds to my wallet using my credit card this afternoon, saw the authorization succeed, but my balance never changed. Can you explain the exact steps to confirm a successful card top-up and where to check?",topping_up_by_card,top_up_failed
"My friend wants to pay for my top-up using their card while I’m traveling. Is that allowed on my account, and if yes, what details do they need to submit so the funds reach my wallet?",topping_up_by_card,topping_up_by_card
"Yesterday I topped up by card and immediately got a push notification that the transaction posted, but the money isn’t visible anywhere in the app. Which screen should I use to verify card top-up credits?",topping_up_by_card,top_up_reverted
"I made a card top-up, then received a pending gasoline hold at a station, and now my balance looks lower than expected. Could the temporary merchant hold hide my top-up, or is something actually wrong?",topping_up_by_card,pending_top_up
"Please walk me through the entire process to top up by card—from choosing the card, entering the amount, 3-D Secure authentication, to the final confirmation—so I can understand where mine might have failed today.",topping_up_by_card,verify_top_up
"When adding money with my credit card, I accidentally mistyped the CVV and billing address. The charge shows as reversed now. Do I need to try again, and will a temporary authorization impact my available balance?",topping_up_by_card,pending_top_up
"I used a debit card to top up an hour ago; the bank shows the charge, but the app balance still hasn’t changed. Is there a typical delay, or should I open a support ticket immediately?",topping_up_by_card,top_up_by_card_charge
"Can multiple people add money to my account by card on my behalf, such as family members, and if that’s permitted, how can I restrict or revoke their ability later for security reasons?",topping_up_by_card,topping_up_by_card
"After topping up by card, I expected the currency to match my wallet, but it seems different. How can I confirm the currency used for the card load and check any conversion fees applied?",topping_up_by_card,topping_up_by_card
"I need to transfer funds from my credit card to my card balance to pay a bill today. What limits, fees, authentication steps, and settlement times should I expect for a standard card top-up?",topping_up_by_card,topping_up_by_card
Card top-up auth passed but no bal change—was that just a temp hold or real txn? Pls advise.,topping_up_by_card,top_up_reverted
"Friend wants to load my acct w/ their CC—allowed? If yes, what data do u need exactly?",topping_up_by_card,exchange_via_app
"Topped up via card, saw “3DS verified,” then funds vanished—where can I see status and ref ID?",topping_up_by_card,top_up_reverted
"Card load shows as pending on bank, wallet zero; is reconciliation lag normal or did the top-up fail?",topping_up_by_card,pending_top_up
"Need step-by-step for CC top-up ASAP—amount, limits, fees, 3-D Secure, and where success appears in app.",topping_up_by_card,automatic_top_up
How can I verify that my top-up went through?,verify_top_up,verify_top_up
Where do I find the top-up verification code?,verify_top_up,verify_top_up
Do I need to verify my card top-up?,verify_top_up,verify_top_up
How is a top-up verified in the app?,verify_top_up,verify_top_up
What is the verification code for my top-up?,verify_top_up,verify_top_up
How do I confirm a card top-up was successful?,verify_top_up,top_up_failed
Why do top-ups require verification?,verify_top_up,verify_top_up
How do I enter the 3-D Secure code for a top-up?,verify_top_up,verify_top_up
Where is the top-up code sent?,verify_top_up,verify_top_up
How do I verify my top-up transaction number?,verify_top_up,verify_top_up
"I just completed a card top-up and received a prompt to verify it, but I cannot locate any verification code in my email or SMS. Where exactly should the code appear and how long is it valid?",verify_top_up,verify_top_up
"After topping up, the app shows a “pending verification” banner and asks for an authentication step. Can you explain the difference between OTP, 3-D Secure challenges, and in-app verification, and which one I must complete?",verify_top_up,verify_top_up
"I need to prove to accounting that my top-up was verified successfully. How can I download a receipt that includes the reference ID, timestamp, masked card digits, and a status line that clearly states “Verified”?",verify_top_up,verify_top_up
"My bank sent me an OTP for the top-up, but when I entered it the app said the code had expired. How do I request a fresh verification code and make sure the previous attempt is safely canceled?",verify_top_up,verify_top_up
"The top-up appears in my history, but the balance did not update and I never saw a verification screen. What steps should I follow to confirm the payment, find the reference, and finish the verification flow?",verify_top_up,verify_top_up
"I am traveling and suspect my phone blocked international SMS. If the top-up verification code cannot arrive by text, can the app deliver the code by email or push notification, and how do I switch channels?",verify_top_up,verify_top_up
"During the 3-D Secure challenge for my top-up, the browser window closed unexpectedly. How do I reopen the verification flow, resend the challenge, or safely abandon and retry the same transaction without duplicate charges?",verify_top_up,verify_top_up
"The app asked for “cardholder authentication” right after my top-up, but I see two different codes—one in email and another by SMS. Which one should I enter, how many attempts are allowed, and what happens if I exceed them?",verify_top_up,verify_top_up
"I received a message that my top-up was “partially verified” and needs additional checks. What extra documents or actions are required, where do I upload them, and how can I track the manual review status in the app?",verify_top_up,verify_top_up
"Before I pay a bill, I want to confirm my recent top-up is fully verified and settled. Where in the app can I check the final status, net amount after fees, and the verification timestamp for that transaction?",verify_top_up,top_up_reverted
Need verify code for top-up ASAP—SMS never came; email shows nothing. Where else does it land?,verify_top_up,verify_top_up
3DS popped up then vanished; now app wants “auth.” Resend the code or redo the top-up?,verify_top_up,automatic_top_up
OTP keeps failing even though it’s correct—timeout? cache? Can I refresh the flow without starting over?,verify_top_up,pending_top_up
Don’t see any “verify” field; push arrived but no digits shown. How am I meant to confirm?,verify_top_up,verify_top_up
"Got two codes for one top-up—4-digit and 6-digit. Which is valid, and what if I lock out?",verify_top_up,verify_top_up
Why was I charged a fee for my transfer?,transfer_fee_charged,transfer_fee_charged
I thought transfers were free—why is there an extra charge?,transfer_fee_charged,transfer_fee_charged
Where did this transfer fee on my statement come from?,transfer_fee_charged,transfer_fee_charged
Why did the recipient get less than I sent?,transfer_fee_charged,wrong_amount_of_cash_received
Is there a fee every time I move money?,transfer_fee_charged,transfer_fee_charged
Please explain the charge added to my bank transfer.,transfer_fee_charged,transfer_fee_charged
Why was I billed a fee for an internal transfer?,transfer_fee_charged,transfer_fee_charged
Do international transfers always include extra fees?,transfer_fee_charged,transfer_fee_charged
Why did a fee appear on my card-to-bank transfer?,transfer_fee_charged,transfer_fee_charged
Is a currency-conversion fee included in my transfer?,transfer_fee_charged,transfer_fee_charged
"I sent money to a friend and expected the full amount to land, but the receipt shows a shortfall and a separate fee line—can you break down what was charged, by whom, and how to avoid it next time?",transfer_fee_charged,transfer_fee_charged
My overseas payment cost significantly more than the amount I authorized; the final debit includes a transfer fee and something called an “FX markup.” Please provide an itemized breakdown and confirm whether weekend or network surcharges applied.,transfer_fee_charged,transfer_fee_charged
"I used a standard SEPA transfer within the EU and still see a fee plus a smaller credit on the recipient side. Were intermediary bank or beneficiary bank charges deducted, and can you confirm which party set them?",transfer_fee_charged,transfer_fee_charged
"A SWIFT wire to a non-EU account posted with multiple deductions along the route. I need details of any correspondent bank fees, our sending fee, and any receiving fees, and guidance to ensure the beneficiary gets the full amount.",transfer_fee_charged,transfer_fee_charged
"My card-to-wallet top-up looked free during checkout, but settlement added a “cross-border transfer fee” and an “issuer service charge.” Please clarify each component, the applicable rates, and whether my bank or you applied them.",transfer_fee_charged,transfer_fee_charged
"I transferred funds in USD to a GBP account, and the beneficiary received less after conversion and fees. Was a spread added on the exchange rate in addition to a fixed transfer fee, and how can I lock a better rate?",transfer_fee_charged,card_payment_wrong_exchange_rate
"I’ve been paying rent abroad for months without extra costs, but this month shows higher transfer and FX fees than usual. Did your pricing change, or did my bank start charging new intermediary or receiving fees?",transfer_fee_charged,transfer_fee_charged
"A domestic bank-to-bank transfer shows an unexpected “instant rails” fee that wasn’t visible on the confirmation screen. Please audit the flow, send a fee schedule, and credit me if the surcharge wasn’t disclosed pre-authorization.",transfer_fee_charged,transfer_fee_charged
"The marketplace payout I sent arrived short, and support says “platform processing fees” were deducted upstream. Can you confirm whether platform fees stack with your transfer fee and advise how to send a net-guaranteed amount?",transfer_fee_charged,transfer_fee_charged
"I initiated a same-day international transfer; the arrival was quick but expensive. I need a full ledger of base fee, speed premium, FX spread, and any intermediary charges, plus tips to minimize costs in future transfers.",transfer_fee_charged,transfer_fee_charged
"Got hit with a fee on an intl xfer—was that your charge, my bank’s, or a correspondent fee along the SWIFT chain, and how do I send the exact net amount next time without padding?",transfer_fee_charged,transfer_fee_charged
"SEPA push looked free at checkout, but the beneficiary saw less after “OUR/SHA” cost split; can you confirm which option was used, who took the cut, and how I choose BEN/OUR/SHA properly?",transfer_fee_charged,beneficiary_not_allowed
"I paid a vendor abroad and see FX + “cross-border” lines; are these your fees, card network assessments, or issuer surcharges, and can weekend pricing or dynamic currency conversion be disabled on my account?",transfer_fee_charged,exchange_charge
"Small transfer, big fee: confirmation showed zero, settlement added markup; please tell me if this was a hidden spread in the rate, a per-transfer min fee, or both, and how to preview the total cost.",transfer_fee_charged,transfer_fee_charged
"My app says transfer free≈$0, but ledger shows an adj. “processing” fee post-settlement—was there a rails switch (FPS→SWIFT), a threshold min, or a payout bank charge, and can you refund the delta?",transfer_fee_charged,transfer_fee_charged
I want to transfer money into this account—what are the steps?,transfer_into_account,transfer_into_account
How do I move funds from another bank into my account?,transfer_into_account,transfer_into_account
Can I add money to my account via a bank transfer?,transfer_into_account,transfer_into_account
Where do I find my bank details to receive a transfer?,transfer_into_account,transfer_into_account
I have zero balance—can I top up by bank transfer?,transfer_into_account,transfer_into_account
What’s the process to transfer money between my own accounts?,transfer_into_account,transfer_into_account
Can I send money to my card using a bank transfer?,transfer_into_account,transfer_into_account
How do I link an external bank to deposit into this account?,transfer_into_account,transfer_into_account
Is a domestic transfer supported to add funds here?,transfer_into_account,top_up_by_bank_transfer_charge
How do I deposit money from a different bank into this one?,transfer_into_account,transfer_into_account
"I’ve got funds in another bank and need to bring them here—please walk me through the full process, including any required reference codes, cut-off times, and how long it usually takes to show up in my balance.",transfer_into_account,pending_top_up
"I’d like to top up this account by standard bank transfer; where can I find the account number, sort/ABA/IBAN, beneficiary name, and any mandatory payment reference so the money lands correctly without delays?",transfer_into_account,beneficiary_not_allowed
"Please explain how to transfer money from my checking at another institution into this account, including whether you support instant rails, scheduled transfers, and if limits or verification holds apply to first-time sends.",transfer_into_account,transfer_into_account
"I want to move money from my foreign account into this one—do you accept SEPA and SWIFT transfers, what currencies are supported, and will I need to include an IBAN/BIC plus a specific reference?",transfer_into_account,top_up_by_bank_transfer_charge
"How do I initiate a bank transfer to top up: which menu path in the app, what details to copy, do I need to run a small test deposit first, and how do I confirm receipt once it’s sent?",transfer_into_account,verify_top_up
"Can you provide step-by-step instructions to transfer funds from my salary account to this card, including adding a new payee, verifying micro-deposits if required, and typical processing times for standard vs. instant transfers?",transfer_into_account,receiving_money
"I’m trying to move savings from another bank into this account today—are there per-day or per-transfer limits, any fees, and what’s the latest cut-off time for same-day or next-business-day posting?",transfer_into_account,transfer_fee_charged
"I’d like to receive a transfer from a friend—what exact beneficiary details should I share (name, account number, routing/IBAN, reference), and will incoming transfers from third parties be accepted without extra verification?",transfer_into_account,beneficiary_not_allowed
"How do international top-ups work by bank transfer—do you convert automatically on receipt, what FX rate is used, and will intermediary/correspondent bank fees reduce the final credited amount?",transfer_into_account,top_up_by_bank_transfer_charge
"I need to move funds from a joint account to this one—are there any additional checks or documentation for incoming transfers from accounts with a different holder name, and how do I avoid the payment being rejected?",transfer_into_account,transfer_not_received_by_recipient
"I have to move funds from a business account into my personal account here—does that violate any policy, and are there specific beneficiary name formats or purpose codes I must include to prevent rejection?",transfer_into_account,beneficiary_not_allowed
"I want to schedule recurring transfers into this account—how do I set frequency, edit or cancel them later, and do you notify me if one fails due to limits or the sender bank blocking it?",transfer_into_account,cancel_transfer
"Need xfer in—can I just use IBAN+BIC, or do you require a reference?",transfer_into_account,exchange_via_app
"Can I push via ACH/FPS now, or do I need to pull it from your app?",transfer_into_account,exchange_via_app
Got ext acct linked—ETA for inbound $ if I do STD vs INST?,transfer_into_account,exchange_via_app
The recipient still can’t see the money I sent.,transfer_not_received_by_recipient,transfer_not_received_by_recipient
"My transfer shows sent, but they didn’t get it.",transfer_not_received_by_recipient,transfer_not_received_by_recipient
Why hasn’t my friend received the funds yet?,transfer_not_received_by_recipient,transfer_not_received_by_recipient
The payment I sent is missing on their side.,transfer_not_received_by_recipient,reverted_card_payment?
My transfer is pending and the recipient is waiting.,transfer_not_received_by_recipient,pending_transfer
Money sent hours ago hasn’t arrived to them.,transfer_not_received_by_recipient,transfer_not_received_by_recipient
Where is the transfer I made yesterday?,transfer_not_received_by_recipient,transfer_not_received_by_recipient
Recipient says no deposit appeared yet.,transfer_not_received_by_recipient,balance_not_updated_after_cheque_or_cash_deposit
Why is my outgoing transfer not delivered?,transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I sent money, but it’s not showing for them.",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I completed a bank transfer to my landlord two days ago, and my app shows it as successful, but she says nothing has landed in her account. I double-checked the account number and reference. Can you trace it?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"Earlier today I sent money to a friend who urgently needs it to pay a bill, but after several hours she still cannot see the credit. My app shows “processing.” Is there anything else I should do?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I initiated an in-country transfer on Monday morning with the correct beneficiary details, including the required reference, but by Wednesday afternoon the recipient still reports no funds received. Could there be a delay at an intermediary bank?",transfer_not_received_by_recipient,beneficiary_not_allowed
"My salary contribution to a joint savings account shows as “completed” on my side, yet my partner’s bank balance hasn’t changed. We verified the IBAN and name match. Can you confirm whether the transfer actually reached the destination bank?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I sent rent money using a standard transfer path rather than instant, and the recipient still cannot see it the next business day. Is this a normal settlement delay, or has the payment been held for checks?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"The payment to my contractor shows a debit on my statement with the correct reference, but he says his bank can’t locate the incoming credit. How long should we wait before raising a formal trace or recall?",transfer_not_received_by_recipient,direct_debit_payment_not_recognised
"I transferred funds to my mother overseas and used the IBAN and BIC provided, yet three days later nothing has arrived. Could foreign exchange or correspondent bank fees cause an apparent delay in the beneficiary credit?",transfer_not_received_by_recipient,beneficiary_not_allowed
"My app shows the transfer as “sent” with a transaction ID and timestamp, but the recipient’s bank insists they have no record. What evidence can I provide, and can you run a payment investigation on your side?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I paid my new landlord via bank transfer and cancelled my old direct debit, but she claims no funds arrived. Since this is a first payment to a new payee, could it be delayed for security reviews or name-check mismatch?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"A few hours ago I sent money to cover a medical expense, and the recipient is waiting at the clinic. My app shows processing rather than completed. Is there any way to expedite posting or confirm interim proof of payment?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"Sent a P2P txn earlier; recipient says no credit yet—ETA? App shows “proc,” ref# 7F2A; IBAN/name look OK.",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"I pushed via ACH this morning; payee still can’t see it. Any hold, KYC check, or name-match issue on your end?",transfer_not_received_by_recipient,pending_card_payment
"Transfer shows “sent at 14:05 UTC” with trace ID ABC123, but recipient’s bank says N/A—can you SWIFT-trace or provide MT103 proof?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
"Did an FPS instant xfer to a new payee; still nothing showing their side after 2h. Need status update ASAP, pls.",transfer_not_received_by_recipient,reverted_card_payment?
"Money sent to mom Fri PM; app shows completed, but she reports zero credit. Any weekend cutoff or intermediary bank hop causing lag?",transfer_not_received_by_recipient,transfer_not_received_by_recipient
How long until my transfer reaches my account?,transfer_timing,transfer_timing
When will the money show up in my balance?,transfer_timing,balance_not_updated_after_bank_transfer
What’s the usual transfer processing time?,transfer_timing,pending_transfer
How many days do transfers typically take?,transfer_timing,transfer_timing
Will a US transfer post soon?,transfer_timing,transfer_timing
When do European transfers usually arrive?,transfer_timing,transfer_timing
How fast can urgent transfers be completed?,transfer_timing,pending_transfer
Why hasn’t my transfer appeared yet?,transfer_timing,pending_transfer
When will my incoming funds be available?,transfer_timing,pending_transfer
What’s the ETA for my bank transfer?,transfer_timing,balance_not_updated_after_bank_transfer
I sent money from the US this morning and I’m watching my balance closely—about how many business hours does it usually take before the transfer posts and I can actually use the funds without any restrictions?,transfer_timing,balance_not_updated_after_bank_transfer
"I’m expecting an incoming transfer from Europe; could you outline the typical timeline in business days, including any possible delays due to weekends, bank holidays, or cut-off times at intermediary institutions along the route?",transfer_timing,transfer_timing
"There’s an urgent transfer I initiated to China, and the recipient needs it quickly; assuming all details were correct, what’s the realistic timeframe, and can anything like faster rails or priority processing shorten that delivery window?",transfer_timing,card_delivery_estimate
"I completed a domestic transfer yesterday just after the bank’s cut-off; should I anticipate posting today, or will it likely settle on the next business day due to end-of-day batching and overnight clearing processes?",transfer_timing,balance_not_updated_after_bank_transfer
"My employer processed payroll via bank transfer, but the credit hasn’t landed yet; could settlement be waiting on interbank clearing windows, or do receiving banks sometimes queue credits until their next operational posting cycle?",transfer_timing,transfer_not_received_by_recipient
"For a cross-border transfer from the United States to the EU, what are normal end-to-end times once exchange, compliance checks, and any correspondent bank hops are considered, and how would weekends extend the overall processing timeline?",transfer_timing,transfer_timing
"I’m tracking a transfer that shows as “sent” in my app but not yet available to spend; does “completed” mean fully settled and cleared, or can funds be visible while still subject to internal hold or availability policies?",transfer_timing,transfer_not_received_by_recipient
"If I initiate a transfer first thing Monday from Europe to my account, and there are no holidays, should I expect funds mid-week, or can routine compliance screening extend delivery beyond the standard one to three business days?",transfer_timing,transfer_timing
"I used an instant option to pay a new beneficiary; it’s been an hour with no credit showing—are additional checks common for first-time payees, and if so, how long might that hold the payment before it appears?",transfer_timing,beneficiary_not_allowed
"A sizable transfer is in flight to my account; do larger amounts typically trigger extra verification that slows arrival, and is there a maximum window after which I should escalate with a formal payment trace request?",transfer_timing,transfer_fee_charged
ETA on that xfer? It’s “processing” for hours; need funds live today—any way to nudge it?,transfer_timing,pending_transfer
US→EU tx sent Fri PM; weekend/cutoff in play—should I wait till Tue before chasing?,transfer_timing,card_delivery_estimate
Need CN urgent xfer timing—fastest rail? What’s realistic vs. best case right now?,transfer_timing,automatic_top_up
"App says “completed,” balance unchanged—availability hold or just display lag; which is likelier?",transfer_timing,pending_top_up
"EU inbound taking longer than usual—bank hols or intermediary hop slowing settlement, right?",transfer_timing,pending_transfer
I can’t get my identity verified in the app—what am I missing?,unable_to_verify_identity,unable_to_verify_identity
Why won’t my ID pass verification even though my details are correct?,unable_to_verify_identity,unable_to_verify_identity
The system keeps failing to recognize me; how do I complete identity checks?,unable_to_verify_identity,unable_to_verify_identity
"My document photos were uploaded, but verification still didn’t complete—help?",unable_to_verify_identity,unable_to_verify_identity
I’m over 18 and have valid ID; why is verification blocked?,unable_to_verify_identity,unable_to_verify_identity
How do I resubmit clearer images for identity review?,unable_to_verify_identity,verify_my_identity
Why does the app say “verification failed” when my passport is valid?,unable_to_verify_identity,unable_to_verify_identity
What documents exactly are accepted to verify my identity?,unable_to_verify_identity,verify_my_identity
I can’t upload my ID selfie—how can I finish verification?,unable_to_verify_identity,why_verify_identity
How long should identity verification normally take?,unable_to_verify_identity,why_verify_identity
"I followed every step—uploaded passport, took the selfie, and confirmed my personal details—but the app keeps saying it can’t verify me. Could you explain what might be wrong and exactly how I should try again successfully?",unable_to_verify_identity,unable_to_verify_identity
My identity verification failed even after submitting a high-resolution passport scan and a selfie in good lighting. I’m over 18 and live in an eligible country. What are the typical reasons and the precise steps to fix this?,unable_to_verify_identity,unable_to_verify_identity
"The app reports “verification pending” for more than an hour despite clear images, no glare, and readable text. Is this normal queue time, or should I cancel and re-submit my documents to restart the process?",unable_to_verify_identity,unable_to_verify_identity
"I’m getting repeated failures that mention “name mismatch,” but my legal name on the document matches the profile. Could this be a formatting issue with middle names or diacritics, and how do I correct it without creating a new account?",unable_to_verify_identity,why_verify_identity
"My verification keeps failing with a “document expired” warning, but my ID doesn’t expire until next year. Could OCR be misreading the date format (DD/MM/YYYY vs MM/DD/YYYY), and can support correct that without another upload?",unable_to_verify_identity,card_about_to_expire
"I successfully verified on another service using the same passport this week, but here it says “cannot verify liveness.” Are there specific selfie requirements—distance, face fully in frame, glasses off—that I need to follow to pass your checks?",unable_to_verify_identity,why_verify_identity
"The upload screen accepts my driver’s license, then errors out at the selfie step with “unexpected error.” Are there file size, format, or camera permissions I should toggle, and is there a way to resume without restarting the entire flow?",unable_to_verify_identity,automatic_top_up
I’m receiving “address cannot be verified” although my utility bill shows the exact address on my profile. Do you require a specific document date range or full address line formatting for the proof of residence step to succeed?,unable_to_verify_identity,why_verify_identity
"I turned eighteen last month and have a valid national ID, but verification still says “ineligible.” Is there a standard age data refresh lag, and how do I provide alternate proof of age to get the account approved?",unable_to_verify_identity,why_verify_identity
"Two different IDs were tried—passport and national card—both readable, yet the result was “unable to verify at this time.” Can you outline the escalation path, expected timelines, and what additional documents I should prepare if requested?",unable_to_verify_identity,unable_to_verify_identity
"KYC keeps bouncing—ID OK, selfie OK, but the system flags “DOB mismatch”; profile shows 07/02—do you want DD/MM or MM/DD, and which one should I fix so it stops failing every single attempt?",unable_to_verify_identity,card_not_working
"App says “EEA/CH only,” but my residency is EEA; still getting blocked. Is this a geo-IP vs. documented address conflict, and can you override if my proof of address is dated within the last 90 days?",unable_to_verify_identity,why_verify_identity
"Tried again—good lighting, no glare, file under 10 MB—still “liveness check failed.” Do I need to remove contacts or glasses, keep a neutral face, or slowly turn as prompted for the selfie video step?",unable_to_verify_identity,contactless_not_working
"ID scan passes, selfie passes, but “name on card != name on ID.” I recently changed my surname—do you accept marriage certificate or deed poll as supporting docs to reconcile the records?",unable_to_verify_identity,why_verify_identity
"Under review forever—45+ minutes and counting—with “pending verification.” Is there a known backlog today, and should I cancel and re-upload, or will that push me to the back of the queue again?",unable_to_verify_identity,pending_top_up
How do I verify my identity in the app?,verify_my_identity,verify_my_identity
What documents are accepted to prove my identity?,verify_my_identity,verify_my_identity
Where do I start the identity check process?,verify_my_identity,verify_my_identity
What do you require for identity verification?,verify_my_identity,verify_my_identity
Can I verify my identity with a passport?,verify_my_identity,verify_my_identity
How recent must my proof of address be?,verify_my_identity,why_verify_identity
Do you accept a driver’s license for ID?,verify_my_identity,verify_my_identity
Can I complete identity checks on mobile?,verify_my_identity,lost_or_stolen_phone
Why do I need to verify my identity?,verify_my_identity,why_verify_identity
What steps are involved in verification?,verify_my_identity,verify_my_identity
"I need a clear checklist to complete identity verification: which photo ID is accepted, what proof of address formats work, how to take the selfie, and where to upload everything so my account gets approved quickly.",verify_my_identity,why_verify_identity
"Please explain the entire identity verification flow—from selecting a document, capturing front/back images without glare, taking the liveness selfie, confirming my details, and submitting—plus typical review times and common reasons for failure.",verify_my_identity,why_verify_identity
"Which documents qualify as acceptable proof of identity and residence, and what are the exact requirements (issue date, name matching, full address, file format/size) to ensure the verification passes on the first attempt?",verify_my_identity,verify_my_identity
"I’m new to this—can you walk me through verifying my identity online, including where to find the “Verify identity” button, how to enable camera permissions, and what to do if the selfie step keeps failing?",verify_my_identity,why_verify_identity
"My name recently changed; how do I verify my identity if my legal ID differs from my card name, and what supporting documents (marriage certificate or deed poll) are needed to reconcile records during checks?",verify_my_identity,why_verify_identity
"What are the precise image quality standards for verification—acceptable glare, brightness, framing, and legibility—and how do I retake photos safely if the system auto-rejects due to blur or cutoff edges?",verify_my_identity,automatic_top_up
"Can you list countries and document types supported for identity checks, whether non-EEA passports are accepted, and whether proof of address must be dated within 90 days or 3 months specifically?",verify_my_identity,country_support
"I want to verify identity without delays—how do I prevent mismatches in name, date format (MM/DD vs DD/MM), or Latin characters/diacritics so the OCR reads my details correctly the first time?",verify_my_identity,why_verify_identity
"If verification is “pending,” what’s the normal turnaround (minutes vs hours), when should I resubmit, and will starting a new attempt cancel an existing review or push me to the back of the queue?",verify_my_identity,pending_top_up
"I’m over 18, resident in an eligible country, with a valid passport—what else can cause verification to fail, and how do I escalate with a secure ticket including reference IDs and masked document screenshots?",verify_my_identity,why_verify_identity
Need KYC done asap—where’s the Verify button again?,verify_my_identity,verify_top_up
"Docs ok, selfie done—still stuck pending; why?",verify_my_identity,pending_card_payment
ID vs profile name mismatch—how to fix quickly?,verify_my_identity,edit_personal_details
"Accept SSN card? If not, what’s valid?",verify_my_identity,exchange_via_app
Lost PoA—bank stmt ok or utility only?,verify_my_identity,verify_source_of_funds
Why isn't my virtual card working?,virtual_card_not_working,virtual_card_not_working
My disposable virtual card was declined.,virtual_card_not_working,virtual_card_not_working
The virtual card won’t process payments.,virtual_card_not_working,virtual_card_not_working
My virtual card keeps failing at checkout.,virtual_card_not_working,virtual_card_not_working
Virtual card payment was rejected.,virtual_card_not_working,virtual_card_not_working
I can’t use my disposable card online.,virtual_card_not_working,virtual_card_not_working
The virtual card doesn’t work for subscriptions.,virtual_card_not_working,virtual_card_not_working
My virtual card is not accepted.,virtual_card_not_working,virtual_card_not_working
Virtual card authorization keeps failing.,virtual_card_not_working,virtual_card_not_working
Why was my disposable card refused?,virtual_card_not_working,virtual_card_not_working
"I tried using the disposable virtual card for a one-time purchase, but the merchant said the payment could not be authorized and suggested I try a different card. What should I check to make this work?",virtual_card_not_working,virtual_card_not_working
"My virtual card keeps getting declined for a recurring membership, even though I have enough funds and the details are correct. Does the disposable card support subscriptions, or do I need a different type?",virtual_card_not_working,virtual_card_not_working
"The merchant’s site asks for 3D Secure, and the virtual card triggers a verification, but the challenge never completes and the payment fails. How can I get the virtual card to pass SCA successfully?",virtual_card_not_working,virtual_card_not_working
"I attempted to rent a car using the virtual card, but the company requires a physical card for the deposit and rejected the transaction. Is there any workaround for this kind of pre-authorization hold?",virtual_card_not_working,virtual_card_not_working
"Every time I try to pay with the virtual card, I receive an AVS mismatch error saying my address doesn’t match the card on file. How do I update the billing details for a successful authorization?",virtual_card_not_working,virtual_card_not_working
"My disposable virtual card worked once, but subsequent attempts at the same merchant fail with “transaction not permitted.” Is the card limited to a single use, or blocked for multiple identical payments?",virtual_card_not_working,virtual_card_not_working
"I’m shopping online with a merchant that processes payments a few days later, and my virtual card expires before they capture. When the charge finally hits, it fails. How can I prevent this timing problem?",virtual_card_not_working,virtual_card_not_working
"The virtual card is declined only with certain merchants like travel agencies and fuel kiosks, but works elsewhere. Could this be related to restricted merchant category codes, and can those restrictions be adjusted?",virtual_card_not_working,virtual_card_not_working
"I used the virtual card for a free trial that converts to a subscription, but the renewal failed and the account was suspended. Are virtual cards incompatible with delayed capture or recurring billing models?",virtual_card_not_working,virtual_card_not_working
"The payment shows as “preauthorized” on the merchant’s side, but then it reverses overnight and my order is canceled. Is the virtual card rejecting offline captures or failing when the amount changes slightly?",virtual_card_not_working,virtual_card_not_working
"Vcard keeps failing at checkout—3DS pops, then spins forever, and the txn dies even though CVV/ZIP look right. Any known fix?",virtual_card_not_working,virtual_card_not_working
"Tried VC for a gym subs; first auth ok, but renewal got nuked as “card not present rules.” Is this expected?",virtual_card_not_working,change_pin
"Disposable VC passed a $1 test hold, but real charge with higher amount got blocked as “not permitted MCC.” What now?",virtual_card_not_working,disposable_card_limits
"Merchant says “card requires physical presence,” so my VC can’t place the deposit. Is there any alt path?",virtual_card_not_working,balance_not_updated_after_cheque_or_cash_deposit
